n_estimators,max_depth,min_samples_split,min_weight_fraction_leaf,ccp_alpha,oob_score,max_features,r2score_train,mse_train,acc_train,r2score_val,mse_val,acc_val,time
1000,18,6,0,0,True,auto,0.8900746321677024,0.083072487899952,0.9143959721605212,0.4746441284474805,0.3966318950232484,0.6392211038747452,7.810886144638061
1000,17,6,0,0,True,auto,0.8878307502530571,0.084768736708027,0.9109895519686724,0.4744627661047629,0.3967692425755437,0.6380359186895599,8.377561092376709
1000,14,4,0,0,True,auto,0.8887551489811791,0.0840724190031698,0.9101010579660068,0.4742781060777392,0.3969039131336769,0.6368507335043747,8.455201387405396
1000,17,6,0,0,True,log2,0.8631342335197719,0.1034376136927743,0.8877374664758051,0.4740047814299263,0.3971203706652255,0.6344824682586672,6.336385726928711
1000,17,6,0,0,True,sqrt,0.8631342335197719,0.1034376136927743,0.8877374664758051,0.4740047814299264,0.3971203706652255,0.6344824682586672,6.60016393661499
1000,16,6,0,0,True,auto,0.8841158661270909,0.0875767624292293,0.9052135511789,0.4734903029180144,0.3975020284752258,0.6380351292678114,8.092062711715698
1000,16,6,0,0,True,sqrt,0.857470652922787,0.1077187209755587,0.8815164947266236,0.4732172312759256,0.3977069810572499,0.6341882770870337,6.690601825714111
1000,16,6,0,0,True,log2,0.857470652922787,0.1077187209755587,0.8815164947266236,0.4732172312759257,0.3977069810572499,0.6341882770870337,6.612702369689941
1000,13,2,0,0,True,sqrt,0.8666792173132051,0.1007640272687647,0.8904026194119486,0.4729314000935381,0.3979353578374025,0.6365562791921584,6.1980462074279785
1000,13,2,0,0,True,log2,0.8666792173132051,0.1007640272687647,0.8904026194119486,0.4729314000935381,0.3979353578374025,0.6365562791921584,6.080100536346436
1000,13,2,0,0,True,auto,0.8866088598092077,0.0856972077730151,0.9089159385951924,0.472564859064813,0.3982012399356668,0.6338893493849088,8.012975692749023
1000,14,4,0,0,True,log2,0.8642675911889528,0.1025861298988892,0.8883297299965448,0.4723664370902359,0.3983541618710361,0.6309284915466088,6.22182035446167
1000,14,4,0,0,True,sqrt,0.8642675911889528,0.1025861298988892,0.8883297299965448,0.4723664370902359,0.3983541618710362,0.6309284915466088,6.276126384735107
1000,15,6,0,0,True,auto,0.8782105095756703,0.0920400634152742,0.8988450236109055,0.4723249710366068,0.3983805560869096,0.6347782382737978,8.371620893478394
1000,13,3,0,0,True,auto,0.8818227467867071,0.0893136986007563,0.903584579692976,0.472099078159894,0.3985546195078061,0.6353700414446418,7.955596923828125
1000,15,6,0,0,True,log2,0.8494780546781597,0.1137603314187585,0.8732230284482617,0.4717553413455636,0.3988207341030489,0.6324102361686731,6.925549745559692
1000,15,6,0,0,True,sqrt,0.8494780546781597,0.1137603314187585,0.8732230284482617,0.4717553413455636,0.398820734103049,0.6324102361686731,6.921784400939941
1000,13,3,0,0,True,sqrt,0.8570155230348194,0.1080676716495667,0.8815166921697353,0.4717112284665545,0.398846525832468,0.635074797710677,6.362626314163208
1000,13,3,0,0,True,log2,0.8570155230348194,0.1080676716495667,0.8815166921697353,0.4717112284665545,0.398846525832468,0.635074797710677,6.226958751678467
1000,13,4,0,0,True,auto,0.8738428443956733,0.0953437987311755,0.8944018954538723,0.4701693633728511,0.4000101440375704,0.6332970199328992,8.249333381652832
1000,14,6,0,0,True,auto,0.8690532170500459,0.0989617043949623,0.890254537078171,0.4698632620400556,0.400243080206056,0.6353710940069731,7.897226810455322
1000,13,4,0,0,True,sqrt,0.8448226401688146,0.1172813766821463,0.8675948467347846,0.4686996489364597,0.4011246840500966,0.6321128873100453,7.020301103591919
1000,13,4,0,0,True,log2,0.8448226401688146,0.1172813766821463,0.8675948467347846,0.4686996489364596,0.4011246840500966,0.6321128873100453,6.386969566345215
1000,22,9,0,0,True,auto,0.8574602157738781,0.1077207121901531,0.8810715237672145,0.4683403559601736,0.4013933881600537,0.6341853825406223,7.691879510879517
1000,28,9,0,0,True,auto,0.8576148134425257,0.1076038061284265,0.8813676884347696,0.4683305461375186,0.401401150492245,0.6338885599631604,7.8019678592681885
1000,29,9,0,0,True,auto,0.8576199693797047,0.1075999205553251,0.8813676884347696,0.4683282536737415,0.4014027907966762,0.6338885599631604,7.528869867324829
1000,26,9,0,0,True,auto,0.8576108479259649,0.1076068233804945,0.8813676884347696,0.4683276250227708,0.4014033758165041,0.6338885599631604,7.740504503250122
1000,25,9,0,0,True,auto,0.8576056266958249,0.1076107689122283,0.8813676884347696,0.4683243320896977,0.4014056462608238,0.6341848562594566,7.72162938117981
1000,23,9,0,0,True,auto,0.8575554756010897,0.1076486729644316,0.8812196061009921,0.4683245893138792,0.4014057429944465,0.6350732188671798,7.749128818511963
1000,20,9,0,0,True,auto,0.8569245126367915,0.108125785685525,0.8803309804695855,0.4683242159313756,0.4014062957469735,0.6332959673705677,7.74086856842041
1000,27,9,0,0,True,auto,0.857614909936912,0.1076037373287438,0.8813676884347696,0.4683234153211285,0.4014065642844778,0.6338885599631604,7.76089596748352
1000,24,9,0,0,True,auto,0.8575827846572152,0.1076280416870357,0.8815157707685474,0.468304818794481,0.4014199902871231,0.6347774488520492,7.740031480789185
1000,21,9,0,0,True,auto,0.8572568945766884,0.1078744851132049,0.8807752932852888,0.4682622856629176,0.4014526236649927,0.6332962305111506,7.701743125915527
1000,19,9,0,0,True,auto,0.856271629189572,0.1086190825231204,0.8797386511344752,0.4681181308773874,0.4015615744807614,0.6341851194000395,7.770721912384033
1000,14,6,0,0,True,log2,0.8369800272558923,0.123207597514415,0.8609304177567173,0.468013461045966,0.4016500814930073,0.6291512400499967,6.502612590789795
1000,14,6,0,0,True,sqrt,0.8369800272558923,0.123207597514415,0.8609304177567173,0.468013461045966,0.4016500814930074,0.6291512400499967,6.3972251415252686
1000,12,2,0,0,True,auto,0.8636523044135043,0.1030485807764594,0.8806279349095876,0.4677562633901247,0.4018343280350246,0.6288536280507862,8.14595913887024
1000,18,9,0,0,True,auto,0.8551932474169313,0.1094344514944934,0.878257432910476,0.467539245289948,0.4019993966281783,0.6309271758436945,8.159600257873535
1000,17,9,0,0,True,auto,0.8532073353577596,0.1109356460411843,0.8758877864981818,0.4672808030643111,0.4021951349931556,0.6300396026577199,7.924864530563354
1000,16,9,0,0,True,auto,0.8499227325477853,0.1134181810238916,0.8720370534906298,0.466986027258976,0.4024208471499012,0.6279663180053944,8.306736707687378
1000,12,3,0,0,True,auto,0.8594695694741846,0.1062091079789057,0.8776658275334418,0.466830800321319,0.4025332067471992,0.6282618248799422,8.03612208366394
1000,13,6,0,0,True,auto,0.855249215351706,0.1093952457802703,0.873814897082778,0.4667107360028367,0.4026249692356616,0.6297427800802579,7.635007381439209
1000,17,9,0,0,True,sqrt,0.8188202364932518,0.1369297952269859,0.8390100202379189,0.4657165718946469,0.4033857268582055,0.6264861522268271,6.461521863937378
1000,17,9,0,0,True,log2,0.8188202364932518,0.1369297952269859,0.8390100202379189,0.4657165718946469,0.4033857268582055,0.6264861522268271,6.632508993148804
1000,18,9,0,0,True,log2,0.8213544179758472,0.1350141995840802,0.8450823173239876,0.4655492156779112,0.4035057559800785,0.6270782185382541,6.370288610458374
1000,18,9,0,0,True,sqrt,0.8213544179758472,0.1350141995840802,0.8450823173239876,0.4655492156779111,0.4035057559800785,0.6270782185382541,6.299087047576904
1000,23,9,0,0,True,sqrt,0.8249445225946053,0.1323001642806643,0.849525577109762,0.4655072578109711,0.4035382944854946,0.6282631405828564,6.265089988708496
1000,23,9,0,0,True,log2,0.8249445225946053,0.1323001642806643,0.849525577109762,0.4655072578109711,0.4035382944854946,0.6282631405828564,6.298040151596069
1000,15,9,0,0,True,auto,0.8445233530290438,0.1174993411004774,0.8649281142537473,0.4654840046708056,0.403553595677973,0.6279668442865601,8.085705995559692
1000,12,2,0,0,True,sqrt,0.8359541305765105,0.1239868016478935,0.85707909241983,0.4654856026786447,0.4035577789448359,0.6270795342411684,6.633314609527588
1000,12,2,0,0,True,log2,0.8359541305765105,0.1239868016478935,0.85707909241983,0.4654856026786447,0.4035577789448361,0.6270795342411684,6.532292604446411
1000,27,9,0,0,True,log2,0.8251183077757277,0.1321685858829425,0.8510066637050201,0.4654279747680059,0.4035998972945487,0.6288552068942833,6.312448024749756
1000,27,9,0,0,True,sqrt,0.8251183077757277,0.1321685858829425,0.8510066637050201,0.4654279747680059,0.4035998972945488,0.6288552068942833,6.29771089553833
1000,29,9,0,0,True,log2,0.8251479844279985,0.1321460867532604,0.8510066637050201,0.4654223890921767,0.4036041303660366,0.6294477994868758,6.183355331420898
1000,29,9,0,0,True,sqrt,0.8251479844279985,0.1321460867532604,0.8510066637050201,0.4654223890921767,0.4036041303660367,0.6294477994868758,6.150161266326904
1000,19,9,0,0,True,sqrt,0.8232673412301158,0.1335675265631635,0.8470077825493196,0.4654102214648265,0.403610308324132,0.627078481678837,6.36689043045044
1000,19,9,0,0,True,log2,0.8232673412301158,0.1335675265631635,0.8470077825493196,0.4654102214648265,0.403610308324132,0.627078481678837,6.2649009227752686
1000,26,9,0,0,True,sqrt,0.8251033163618153,0.1321799134238535,0.8510065978906494,0.4654132191794256,0.4036105560231418,0.6282628774422735,6.365210056304932
1000,26,9,0,0,True,log2,0.8251033163618154,0.1321799134238535,0.8510065978906494,0.4654132191794256,0.4036105560231418,0.6282628774422735,6.370154619216919
1000,28,9,0,0,True,sqrt,0.8251603004397229,0.132136754882792,0.8510066637050201,0.4654046345221553,0.4036174599973388,0.628558910597987,6.312384605407715
1000,28,9,0,0,True,log2,0.8251603004397229,0.132136754882792,0.8510066637050201,0.4654046345221552,0.4036174599973389,0.628558910597987,6.261056423187256
1000,25,9,0,0,True,log2,0.8250488825789452,0.1322211080403644,0.8515989930401303,0.4654012312379675,0.4036191533035289,0.6291515031905796,6.330017566680908
1000,25,9,0,0,True,sqrt,0.8250488825789452,0.1322211080403644,0.8515989930401303,0.4654012312379675,0.4036191533035289,0.6291515031905796,6.299208402633667
1000,24,9,0,0,True,log2,0.8249984394759519,0.1322593909351823,0.8511546144100564,0.4653312193683891,0.4036710759275132,0.6282634037234393,6.327826499938965
1000,24,9,0,0,True,sqrt,0.8249984394759519,0.1322593909351823,0.8511546144100564,0.4653312193683891,0.4036710759275132,0.6282634037234393,6.276444435119629
1000,22,9,0,0,True,log2,0.824853339335026,0.1323687521059554,0.8504144001842802,0.465313569959583,0.403685498093064,0.6285594368791526,6.31122636795044
1000,22,9,0,0,True,sqrt,0.824853339335026,0.1323687521059555,0.8504144001842802,0.465313569959583,0.403685498093064,0.6285594368791526,6.309442520141602
1000,20,9,0,0,True,sqrt,0.8240087360575524,0.1330073982697828,0.8481929019201342,0.4652263272400573,0.4037487318686761,0.6267821853825406,6.36319637298584
1000,20,9,0,0,True,log2,0.8240087360575524,0.1330073982697828,0.8481929019201342,0.4652263272400573,0.4037487318686761,0.6267821853825406,6.252712726593018
1000,12,4,0,0,True,auto,0.8522190248111542,0.111688158682161,0.8696678677789297,0.4650718756657216,0.4038629674884308,0.6279644760213144,8.05019474029541
1000,21,9,0,0,True,sqrt,0.8246339185623751,0.1325344983853931,0.8502663836648732,0.4650404932569316,0.4038913921300878,0.62648641536741,6.293798446655273
1000,21,9,0,0,True,log2,0.8246339185623753,0.132534498385393,0.8502663836648732,0.4650404932569316,0.4038913921300879,0.62648641536741,6.2780396938323975
1000,12,3,0,0,True,sqrt,0.8284385230014265,0.1296660982215392,0.847156062326209,0.4648755855050548,0.4040209346651015,0.6285604894414841,6.507330417633057
1000,12,3,0,0,True,log2,0.8284385230014265,0.1296660982215393,0.847156062326209,0.4648755855050548,0.4040209346651016,0.6285604894414841,6.658818006515503
1000,13,6,0,0,True,log2,0.8186608808744141,0.1370541231808515,0.8409356829063626,0.4637973287799785,0.4048290398049624,0.6241165712782054,6.22734808921814
1000,13,6,0,0,True,sqrt,0.8186608808744141,0.1370541231808515,0.8409356829063626,0.4637973287799785,0.4048290398049624,0.6241165712782054,6.232275724411011
1000,14,9,0,0,True,auto,0.8364313498677305,0.1236156431317338,0.8550050183457558,0.4636495357186299,0.4049390072532828,0.6267819222419577,7.53771448135376
1000,16,9,0,0,True,sqrt,0.8140780126740088,0.1405136253732954,0.836196455896145,0.4630193122968218,0.4054161293481425,0.6244115518715874,6.571183443069458
1000,16,9,0,0,True,log2,0.8140780126740088,0.1405136253732954,0.836196455896145,0.4630193122968218,0.4054161293481425,0.6244115518715874,6.483808755874634
1000,12,6,0,0,True,auto,0.8350984182127794,0.1246263651724907,0.8520430425983513,0.4621972206059485,0.4060374810768024,0.6211536083152424,7.366962909698486
1000,12,4,0,0,True,sqrt,0.8166311113978469,0.1385908675329392,0.8397506951642891,0.461842923966018,0.4063060069016765,0.621451220314453,6.474829196929932
1000,12,4,0,0,True,log2,0.8166311113978469,0.1385908675329392,0.8397506951642891,0.461842923966018,0.4063060069016765,0.621451220314453,6.268391370773315
1000,15,9,0,0,True,log2,0.807206957484349,0.1457072852082993,0.8295316320318542,0.4617255821430128,0.4064003919711488,0.6244133938556674,6.545778274536133
1000,15,9,0,0,True,sqrt,0.807206957484349,0.1457072852082993,0.8295316320318542,0.4617255821430128,0.4064003919711488,0.6244133938556674,6.537966012954712
1000,13,9,0,0,True,auto,0.8239543589067186,0.1330464743020216,0.841823584579693,0.4602184912923822,0.4075320469836282,0.6214491151897902,7.352074146270752
1000,11,2,0,0,True,auto,0.8316189124224255,0.1272598812585551,0.8416760945752505,0.4600230320941942,0.4076802025782219,0.6184879942109072,7.544942378997803
1000,11,3,0,0,True,auto,0.8280733293187904,0.1299390723325427,0.8396024153873999,0.459035875528988,0.4084256112946667,0.6196731793960923,7.54231333732605
1000,14,9,0,0,True,log2,0.7964928863223296,0.1538060486820752,0.8167942478240123,0.4587479830837301,0.4086432263067669,0.6223390566410104,6.012370824813843
1000,14,9,0,0,True,sqrt,0.7964928863223296,0.1538060486820751,0.8167942478240123,0.4587479830837301,0.4086432263067669,0.6223390566410104,6.009317874908447
1000,12,6,0,0,True,sqrt,0.7936154722161688,0.155983512130305,0.8138320746334963,0.4577907599410458,0.4093652424196255,0.6211557134399053,5.931711196899414
1000,12,6,0,0,True,log2,0.7936154722161688,0.155983512130305,0.8138320746334963,0.4577907599410458,0.4093652424196255,0.6211557134399053,6.029560804367065
1000,11,4,0,0,True,auto,0.8217892583761537,0.1346878527020064,0.8329375257087385,0.4576765463990902,0.4094544152934862,0.615822380106572,7.361341953277588
1000,29,14,0,0,True,auto,0.80142891734457,0.1500708066549462,0.821829376244303,0.456600694168001,0.4102708048524877,0.6196713374120123,7.121469259262085
1000,27,14,0,0,True,auto,0.8014242075802427,0.1500743688278173,0.821829376244303,0.4566003671174041,0.4102710726418772,0.6196713374120123,7.285977602005005
1000,28,14,0,0,True,auto,0.8014276461486244,0.1500717679475217,0.821829376244303,0.4565914581288333,0.4102777635131618,0.6196713374120123,7.310937166213989
1000,25,14,0,0,True,auto,0.8014091039503186,0.1500858016893303,0.821829376244303,0.4565913459688267,0.4102778396735426,0.6199673705677259,7.328734874725342
1000,26,14,0,0,True,auto,0.8014180053060146,0.150079068451285,0.821829376244303,0.4565895148501451,0.4102791602381405,0.6199673705677259,7.278628587722778
1000,24,14,0,0,True,auto,0.801387295333375,0.1501023005637707,0.821829376244303,0.4565846634925323,0.4102827581066655,0.6196710742714295,7.545813798904419
1000,22,14,0,0,True,auto,0.8012765245059499,0.1501861068137822,0.8213850634285996,0.4565781982006036,0.4102880519373029,0.6196713374120124,7.312568426132202
1000,21,14,0,0,True,auto,0.801180036397462,0.1502590388395355,0.8216812939105255,0.4565730061803479,0.4102918108014647,0.619078481678837,7.326787710189819
1000,23,14,0,0,True,auto,0.8013590591733916,0.1501236627857577,0.8215332115767477,0.4565603459373331,0.4103011893273197,0.6196710742714295,7.340759992599487
1000,20,14,0,0,True,auto,0.8008777808474067,0.1504873344679702,0.8210888987610444,0.456485115340977,0.4103586163813509,0.6196710742714295,7.3160927295684814
1000,19,14,0,0,True,auto,0.8003782579237142,0.1508649829261198,0.8200521907958603,0.4563205959173209,0.4104831235181348,0.6187829748042891,7.325236320495605
1000,12,9,0,0,True,auto,0.8058696314899967,0.1467157206773441,0.8213848659854879,0.4562800037653172,0.410508381680101,0.615822380106572,7.227712392807007
1000,11,2,0,0,True,sqrt,0.7972087335936057,0.1532728900458888,0.8148691774849038,0.4561015887972393,0.4106548739405648,0.6137493585948293,6.3318867683410645
1000,11,2,0,0,True,log2,0.7972087335936057,0.1532728900458888,0.8148691774849038,0.4561015887972393,0.4106548739405649,0.6137493585948293,6.325924873352051
1000,18,14,0,0,True,auto,0.7994469625641312,0.1515688940314401,0.8196078121657863,0.4560654222948448,0.4106753119751945,0.6181906453522795,7.344788551330566
1000,17,14,0,0,True,auto,0.7978632170642154,0.1527661652307421,0.8173864455303815,0.4557099091102415,0.4109437534545133,0.6164128675745016,7.73574686050415
1000,16,14,0,0,True,auto,0.7951462965972461,0.1548197762603957,0.8133876960034222,0.4552259781525001,0.4113117173748257,0.6155247681073613,7.641912460327148
1000,11,6,0,0,True,auto,0.8065140139615791,0.1462312813145683,0.816794313638383,0.4550904999336138,0.411409730537073,0.6146377212025526,7.234568357467651
1000,13,9,0,0,True,sqrt,0.7811725420529383,0.1653841193815733,0.801243365088767,0.4546734999828907,0.4117213000283275,0.6158226432471547,5.784181356430054
1000,13,9,0,0,True,log2,0.7811725420529383,0.1653841193815733,0.801243365088767,0.4546734999828907,0.4117213000283275,0.6158226432471547,5.796944856643677
1000,11,3,0,0,True,log2,0.7899399181771978,0.1587623413356882,0.8087960906263882,0.4543689342172736,0.4119550945078718,0.612269455956845,6.118669033050537
1000,11,3,0,0,True,sqrt,0.7899399181771978,0.1587623413356882,0.8087960906263882,0.4543689342172736,0.4119550945078718,0.612269455956845,6.089531183242798
1000,15,14,0,0,True,auto,0.7908909271947415,0.1580364866576456,0.8074635470655017,0.4543601268847055,0.4119653626888764,0.6119718439576344,7.710139036178589
1000,11,4,0,0,True,sqrt,0.7805612115541972,0.1658521927539246,0.8019837767576551,0.452584553360289,0.4133022571455623,0.6128607328465233,6.003387928009033
1000,11,4,0,0,True,log2,0.7805612115541972,0.1658521927539246,0.8019837767576551,0.452584553360289,0.4133022571455624,0.6128607328465233,6.028660774230957
1000,14,14,0,0,True,auto,0.7841633027007001,0.1631211165118225,0.8006506408674333,0.4523748046125471,0.4134643369666748,0.6096017367278469,7.106225967407227
1000,27,14,0,0,True,log2,0.7608089547168945,0.1807754241279197,0.789098705102259,0.451465650337225,0.4141458536853008,0.6122673508321821,5.76574444770813
1000,27,14,0,0,True,sqrt,0.7608089547168945,0.1807754241279196,0.789098705102259,0.451465650337225,0.4141458536853008,0.6122673508321821,5.729099988937378
1000,26,14,0,0,True,sqrt,0.7608045781058642,0.1807787493194931,0.789098705102259,0.4514442887404732,0.4141618625140111,0.6125636471284784,5.7395617961883545
1000,26,14,0,0,True,log2,0.7608045781058642,0.1807787493194931,0.789098705102259,0.4514442887404732,0.4141618625140111,0.6125636471284784,5.783757209777832
1000,28,14,0,0,True,sqrt,0.7608398722206374,0.1807519984741687,0.789098705102259,0.4514425329344644,0.4141631709357207,0.6125633839878956,5.727239370346069
1000,28,14,0,0,True,log2,0.7608398722206374,0.1807519984741687,0.789098705102259,0.4514425329344645,0.4141631709357207,0.6125633839878956,5.658897399902344
1000,29,14,0,0,True,log2,0.7608371326374227,0.1807540525426793,0.7892468532504072,0.4514308330503686,0.4141720207650137,0.6122673508321821,5.701834440231323
1000,29,14,0,0,True,sqrt,0.7608371326374225,0.1807540525426793,0.7892468532504072,0.4514308330503686,0.4141720207650137,0.6122673508321821,5.6657304763793945
1000,25,14,0,0,True,sqrt,0.7607286043583558,0.1808362307377524,0.7893949355841848,0.4513870101136513,0.414205380772142,0.6119710545358857,5.696241140365601
1000,25,14,0,0,True,log2,0.7607286043583558,0.1808362307377524,0.7893949355841848,0.4513870101136513,0.414205380772142,0.6119710545358857,5.827334880828857
1000,21,14,0,0,True,sqrt,0.7604381346852135,0.1810557725588673,0.787469141287,0.4513427947914605,0.4142380909633973,0.6122670876915992,5.70584511756897
1000,21,14,0,0,True,log2,0.7604381346852135,0.1810557725588673,0.787469141287,0.4513427947914604,0.4142380909633973,0.6122670876915992,5.790483951568604
1000,24,14,0,0,True,sqrt,0.7607096563758278,0.1808505051632118,0.7883582934333712,0.4513124406742208,0.4142615449224131,0.6122673508321821,5.768429756164551
1000,24,14,0,0,True,log2,0.7607096563758278,0.1808505051632118,0.7883582934333712,0.4513124406742208,0.4142615449224132,0.6122673508321821,5.72531533241272
1000,23,14,0,0,True,sqrt,0.7606743364037256,0.1808771495003804,0.7883582276190007,0.4512279549803151,0.4143249826037453,0.6119713176764687,5.712411403656006
1000,23,14,0,0,True,log2,0.7606743364037255,0.1808771495003804,0.7883582276190007,0.4512279549803151,0.4143249826037454,0.6119713176764687,5.743016004562378
1000,22,14,0,0,True,sqrt,0.7606443691206,0.1808998381571863,0.7867288612468532,0.4511904650864249,0.4143541129299966,0.6110821656469969,5.727539539337158
1000,22,14,0,0,True,log2,0.7606443691206,0.1808998381571863,0.7867288612468532,0.4511904650864249,0.4143541129299966,0.6110821656469969,5.7494776248931885
1000,19,14,0,0,True,log2,0.7594362481850343,0.1818125845950831,0.7879139148032972,0.4510796471622441,0.4144413959888067,0.6122657719886849,5.687552690505981
1000,19,14,0,0,True,sqrt,0.7594362481850343,0.1818125845950831,0.7879139148032972,0.451079647162244,0.4144413959888067,0.6122657719886849,5.72231912612915
1000,20,14,0,0,True,sqrt,0.7600558220903126,0.1813444976581744,0.7864326965792982,0.4510707357896721,0.4144448953801876,0.6137477797513321,5.732933044433594
1000,20,14,0,0,True,log2,0.7600558220903126,0.1813444976581744,0.7864326965792982,0.4510707357896721,0.4144448953801876,0.6137477797513321,5.723132610321045
1000,18,14,0,0,True,sqrt,0.758265674630984,0.1826968146697254,0.7852482353521891,0.4509160987683198,0.4145622742388024,0.6131536083152423,5.713675498962402
1000,18,14,0,0,True,log2,0.758265674630984,0.1826968146697254,0.7852482353521891,0.4509160987683198,0.4145622742388024,0.6131536083152423,5.723634004592896
1000,17,14,0,0,True,log2,0.7566925458855902,0.183886019671431,0.7839152310907086,0.4504905936035034,0.4148821295196692,0.6098975067429774,6.0201804637908936
1000,17,14,0,0,True,sqrt,0.7566925458855902,0.183886019671431,0.7839152310907086,0.4504905936035034,0.4148821295196692,0.6098975067429774,6.08495044708252
1000,11,9,0,0,True,auto,0.7803444225375259,0.1660090362867934,0.7920604834065519,0.4500851265211973,0.415193104507998,0.6098988224458917,6.982840299606323
1000,10,2,0,0,True,auto,0.7888384133124268,0.1595936795770531,0.7877650426970729,0.4500281394143355,0.4152388217490967,0.609898296164726,7.072825908660889
1000,13,14,0,0,True,auto,0.7740063502476943,0.1707985743234242,0.7889504911397404,0.4500071330871937,0.4152543761439893,0.6081202552463654,7.140617847442627
1000,16,14,0,0,True,log2,0.7531397229086042,0.1865721816888466,0.7808048439376738,0.4499477006214205,0.4152944460531678,0.6128588908624432,6.1156206130981445
1000,16,14,0,0,True,sqrt,0.7531397229086042,0.1865721816888467,0.7808048439376738,0.4499477006214205,0.4152944460531678,0.6128588908624432,5.892917633056641
1000,11,6,0,0,True,log2,0.7603089960809558,0.1811579327782499,0.780805107195156,0.4496129115679939,0.4155556660225277,0.6096022630090125,5.693337917327881
1000,11,6,0,0,True,sqrt,0.7603089960809558,0.1811579327782499,0.780805107195156,0.4496129115679939,0.4155556660225277,0.6096022630090125,5.697273015975952
1000,10,3,0,0,True,auto,0.7860765463203933,0.1616802738187074,0.7870248284712967,0.4494574661244435,0.4156685318376591,0.6087131109795408,6.932254314422607
1000,12,9,0,0,True,log2,0.7590265186872225,0.1821253240710502,0.7805085476413774,0.4491810145226733,0.4158764865887042,0.6122684033945135,6.103654146194458
1000,12,9,0,0,True,sqrt,0.7590265186872225,0.1821253240710502,0.7805085476413774,0.4491810145226733,0.4158764865887042,0.6122684033945135,5.797955989837647
1000,10,4,0,0,True,auto,0.7809145595421866,0.1655812300887128,0.7833219145400397,0.4483597505688206,0.4164991792623752,0.6075281889349385,6.8366899490356445
1000,15,14,0,0,True,sqrt,0.7478758558744426,0.1905524827066873,0.7748809582572355,0.4478078838610099,0.416905637211217,0.6096001578843496,6.147549867630005
1000,15,14,0,0,True,log2,0.7478758558744426,0.1905524827066873,0.7748809582572355,0.4478078838610098,0.416905637211217,0.6096001578843496,5.909875392913818
1000,14,14,0,0,True,log2,0.7398406601138207,0.1966264246372911,0.7670316073514652,0.4472595455647639,0.4173236980865857,0.6036766002236694,5.6923112869262695
1000,14,14,0,0,True,sqrt,0.7398406601138207,0.1966264246372911,0.7670316073514652,0.4472595455647639,0.4173236980865858,0.6036766002236694,5.70569634437561
1000,12,14,0,0,True,auto,0.7591372301772236,0.1820375153609621,0.7760653536699738,0.4466080576939777,0.417823700514009,0.6033810933491217,7.301648855209351
1000,10,6,0,0,True,auto,0.7680964160586571,0.1752680802329525,0.7725101930006417,0.4461230241198977,0.4181915802710163,0.6063437931715018,6.979395866394043
1000,23,20,0,0,True,auto,0.7442056332942935,0.1933241593173769,0.7671791631702781,0.4440652872122757,0.4197466751080612,0.6060469705940399,7.068893194198608
1000,24,20,0,0,True,auto,0.7442203436518297,0.1933130849308796,0.7668829326883525,0.4440510022732674,0.4197574171473639,0.6057506742977435,7.045843839645386
1000,29,20,0,0,True,auto,0.7442426444170388,0.1932962220055132,0.7668829326883525,0.4440467742750049,0.4197605101162413,0.6057506742977435,6.875258207321167
1000,28,20,0,0,True,auto,0.7442411938296644,0.1932973155542861,0.7668829326883525,0.4440411219825855,0.4197648115268066,0.6057506742977435,6.935962438583374
1000,27,20,0,0,True,auto,0.7442380454896362,0.1932996984906485,0.7668829326883525,0.4440404873597567,0.4197652950507866,0.6057506742977435,6.956749200820923
1000,26,20,0,0,True,auto,0.7442435775385778,0.1932955097672879,0.7668829326883525,0.4440335359143622,0.4197705379468245,0.6057506742977435,7.021795272827148
1000,22,20,0,0,True,auto,0.7441536988505626,0.1933634436757364,0.7665867680207974,0.4440312431160754,0.4197727074514278,0.6057506742977435,7.046002149581909
1000,25,20,0,0,True,auto,0.7442372281354999,0.1933003080805867,0.7668829326883525,0.4440300389224761,0.4197731822580802,0.6057506742977435,7.026279211044312
1000,21,20,0,0,True,auto,0.7440554534647278,0.1934377371569514,0.7667348503545749,0.4440089600517973,0.4197894182080024,0.6057506742977435,6.963308811187744
1000,20,20,0,0,True,auto,0.7438054109997084,0.1936267359197268,0.7665868996495385,0.4439810714440839,0.4198104003974097,0.6057506742977435,7.07612681388855
1000,19,20,0,0,True,auto,0.7434072040784189,0.1939278253590648,0.7667348503545749,0.4438290605879886,0.4199246792084287,0.6048620485494375,6.967291831970215
1000,18,20,0,0,True,auto,0.7427453971195875,0.1944281329448597,0.7659942412425753,0.4437900047431662,0.4199541608389994,0.6039736859417143,7.044579744338989
1000,17,20,0,0,True,auto,0.7415716342182549,0.1953152989144615,0.7637728087927999,0.443573839705943,0.420119032553075,0.6033808302085388,7.449035167694092
1000,16,20,0,0,True,auto,0.7395265061020512,0.1968611511910777,0.7621436398637642,0.4430013166085731,0.4205506769564708,0.6039736859417143,7.356705904006958
1000,13,14,0,0,True,log2,0.7278280543192297,0.2057042439025257,0.7537015647366602,0.4427800396901395,0.4207095111795825,0.6010115124005,5.729100942611694
1000,13,14,0,0,True,sqrt,0.7278280543192297,0.2057042439025257,0.7537015647366602,0.4427800396901395,0.4207095111795825,0.6010115124005,5.7608702182769775
1000,10,3,0,0,True,sqrt,0.7427557377963078,0.1944271104797809,0.7603662569722099,0.4427106731698473,0.4207729838769152,0.6027921847246892,5.603171110153198
