kernel,epsilon,C,gamma,degree,r2score_train,mse_train,acc_train,r2score_val,mse_val,acc_val,scaler,time
rbf,0.3,0.4344412298729366,0.31622776601683794,0,0.3762346143988554,0.4714416094198265,0.59330628362703,0.2894085818977671,0.5365510685872235,0.5491728175777909,StandardScaler(),2.2370200157165527
rbf,0.3,0.5512889788770675,auto,0,0.3541761802871361,0.4881093931900515,0.5820505125294108,0.2893734345207138,0.536570895873246,0.5485799618446155,StandardScaler(),2.223080635070801
rbf,0.3,0.5512889788770675,scale,0,0.3541761802871365,0.4881093931900511,0.5820505125294108,0.2893734345207137,0.5365708958732462,0.5485799618446155,StandardScaler(),2.2150561809539795
rbf,0.3,15.475873545578892,0.03162277660168379,0,0.3232298161809953,0.5114917655846541,0.5620572914095793,0.2893675074891369,0.536579699990127,0.5438418525097033,StandardScaler(),2.47841739654541
rbf,0.2,1.4294613383568446,scale,0,0.3755921626818218,0.4719301262660419,0.5896035013245142,0.2893795540629243,0.5365943287770134,0.5462082757713308,MinMaxScaler(),2.3966164588928223
rbf,0.35,19.6382800192977,0.03162277660168379,0,0.323269751932319,0.511461902589874,0.5644273327080968,0.2892723333382973,0.5366357304711924,0.5468032366291692,StandardScaler(),2.501314640045166
rbf,0.25,1.8139306939110624,scale,0,0.3845502382827532,0.4651606461092043,0.5955275844480642,0.2892933238213803,0.5366389177836167,0.5468000789421749,MinMaxScaler(),2.37968111038208
rbf,0.35,12.195704601594414,1.0,0,0.3181951562681072,0.5152973752354282,0.560723958076246,0.2892247080687727,0.5366776792257376,0.5423590553253076,MinMaxScaler(),2.3636577129364014
rbf,0.2,0.699564215671263,0.31622776601683794,0,0.3996492390864886,0.4537475390664791,0.5995267288612468,0.2892562353228496,0.5366852224450113,0.5447278468521808,StandardScaler(),2.3856236934661865
rbf,0.35,0.8877197088985865,auto,0,0.3626316769243782,0.4817204153450616,0.587234315612814,0.2891482830988483,0.5367293820997728,0.5456177883034011,StandardScaler(),2.1652133464813232
rbf,0.35,0.8877197088985865,scale,0,0.3626316769243782,0.4817204153450616,0.587234315612814,0.2891482830988483,0.5367293820997728,0.5456177883034011,StandardScaler(),2.161222219467163
rbf,0.35,9.610779662375922,1.0,0,0.3171928006869708,0.5160552303603243,0.5592433321815818,0.2891440628688692,0.5367430181717573,0.5444328662587988,MinMaxScaler(),2.2898786067962646
rbf,0.3,2.3018073130224668,scale,0,0.389391547839628,0.4615041203245049,0.598342399262879,0.2891337820569097,0.5367447051508706,0.5450217748832314,MinMaxScaler(),2.3656764030456543
rbf,0.35,1.4294613383568446,scale,0,0.3697806301657116,0.4763189822172801,0.5953800944436218,0.2891094244516388,0.5367540121808516,0.5420609170449313,MinMaxScaler(),2.223086357116699
rbf,0.3,1.4294613383568446,auto,0,0.3811168218249219,0.4677512372282273,0.593010250588216,0.2891365837435087,0.5367546359368569,0.5456156831787382,StandardScaler(),2.2958672046661377
rbf,0.3,1.4294613383568446,scale,0,0.3811168218249214,0.4677512372282277,0.593010250588216,0.2891365837435078,0.5367546359368576,0.5456156831787382,StandardScaler(),2.301846504211426
rbf,0.3,19.6382800192977,0.03162277660168379,0,0.3250167759904231,0.5101413984153044,0.5622053079289863,0.2890914932106158,0.5367859659278009,0.5432495230576936,StandardScaler(),2.678838968276977
rbf,0.3,7.5737391758950094,1.0,0,0.3174642495727088,0.5158495796589101,0.559243463810323,0.2890907609826661,0.5367991185118465,0.5432476810736135,MinMaxScaler(),2.341740846633911
rbf,0.15,0.699564215671263,scale,0,0.3515508504688074,0.4900954678633902,0.57331207529164,0.289123712710222,0.5368030087792234,0.5488788895467404,MinMaxScaler(),2.437483549118042
rbf,0.35,7.5737391758950094,1.0,0,0.3159173743110154,0.5170194012762815,0.5598359905885449,0.2890567660625355,0.5368144370649744,0.5444328662587988,MinMaxScaler(),2.19413423538208
rbf,0.35,15.475873545578892,0.03162277660168379,0,0.3213343137914793,0.5129243744299304,0.5627977030784672,0.2890085650585751,0.5368367044942113,0.5447296888362608,StandardScaler(),2.4145450592041016
rbf,0.2,0.3423597957607582,0.31622776601683794,0,0.3691397212970991,0.4768047426142079,0.5814579199368183,0.2890510390071416,0.5368438929246363,0.5456198934280639,StandardScaler(),2.3527345657348637
rbf,0.35,0.699564215671263,auto,0,0.3564932599782053,0.4863576819678992,0.5850128831630387,0.2889730234897549,0.536863500100721,0.5462103808959937,StandardScaler(),2.1482272148132324
rbf,0.35,0.699564215671263,scale,0,0.3564932599782055,0.4863576819678991,0.5850128831630387,0.2889730234897541,0.5368635001007216,0.5462103808959937,StandardScaler(),2.159200668334961
rbf,0.3,12.195704601594414,1.0,0,0.3204521323389742,0.5135906122590654,0.5620575546670615,0.2889741653751113,0.5368795880164453,0.5417661995921321,MinMaxScaler(),2.506300687789917
rbf,0.3,15.475873545578892,1.0,0,0.3219630713378114,0.5124487818755755,0.5611685999638021,0.2889696307220328,0.5368809957641648,0.5423590553253076,MinMaxScaler(),2.6140122413635254
rbf,0.35,1.1264816923358862,auto,0,0.3692972704448024,0.4766821789837742,0.5912327360679205,0.2889484463594858,0.5368814047916873,0.5438394842444576,StandardScaler(),2.203082323074341
rbf,0.35,1.1264816923358862,scale,0,0.3692972704448022,0.4766821789837743,0.5912327360679205,0.2889484463594847,0.5368814047916882,0.5438394842444576,StandardScaler(),2.200148105621338
rbf,0.25,0.8877197088985865,0.31622776601683794,0,0.4108223414393815,0.4453041821452816,0.6057463843230169,0.2889750146018686,0.5368983706904417,0.5456175251628183,StandardScaler(),2.360714197158813
rbf,0.35,12.195704601594414,0.03162277660168379,0,0.3197685692896241,0.5141075350458452,0.562205505372098,0.288926958935192,0.5369052087270755,0.5470992697848825,StandardScaler(),2.3237881660461426
rbf,0.3,9.610779662375922,0.03162277660168379,0,0.3196124726065997,0.514225531145131,0.5610203860012833,0.2889347603030208,0.5369122716765081,0.5429524373396486,StandardScaler(),2.394599437713623
rbf,0.2,0.4344412298729366,auto,0,0.347943540817325,0.49282002103689,0.5734606183260115,0.2889459854829739,0.5369186566337065,0.5491741332807053,StandardScaler(),2.3387880325317383
rbf,0.2,0.4344412298729366,scale,0,0.3479435408173254,0.4928200210368896,0.5734606183260115,0.288945985482974,0.5369186566337065,0.5491741332807053,StandardScaler(),2.3427658081054688
rbf,0.35,19.6382800192977,1.0,0,0.3211998851531006,0.513027069148043,0.5622053737433569,0.2888729517827622,0.5369419226973359,0.542360107887639,MinMaxScaler(),2.606033563613892
rbf,0.35,2.3018073130224668,0.1,0,0.3417518502718642,0.4974929175261827,0.5752380670319364,0.2888523019804659,0.5369479013192634,0.5444331293993817,StandardScaler(),2.189171314239502
rbf,0.35,0.8877197088985865,0.31622776601683794,0,0.4007909468515817,0.4528804442252168,0.6144848873751584,0.288867968974379,0.5369518145993254,0.5456151568975726,StandardScaler(),2.201087951660156
rbf,0.35,0.5512889788770675,0.31622776601683794,0,0.379411552517193,0.4690376989332538,0.599526399789394,0.2888586279276171,0.5369537774389846,0.5453193868824419,StandardScaler(),2.1821959018707275
rbf,0.25,1.4294613383568446,0.1,0,0.3382466270235799,0.5001423126478564,0.5697584941672015,0.2888891993357543,0.5369540476714696,0.5447299519768437,StandardScaler(),2.336722612380981
rbf,0.3,3.706512910922157,1.0,0,0.3131439102503513,0.5191155935667876,0.5583542458495813,0.2888730698282076,0.5369658422606974,0.5435426616669955,MinMaxScaler(),2.1921443939208984
rbf,0.35,0.699564215671263,scale,0,0.3506346684445516,0.4907852745262917,0.5824949569738552,0.288826692628073,0.5369662866434807,0.5447291625550951,MinMaxScaler(),2.170228958129883
rbf,0.25,1.1264816923358862,0.1,0,0.3349884447182707,0.5026057498421949,0.5675371275317965,0.2888533212865953,0.5369845533665938,0.5429516479179002,StandardScaler(),2.2868874073028564
rbf,0.25,0.2697953640073,scale,0,0.3338381583523125,0.5034797374508729,0.5657598104546128,0.2888434677165541,0.5369857448236316,0.5453228077100191,MinMaxScaler(),2.239013910293579
rbf,0.35,0.8877197088985865,0.1,0,0.3276910811259654,0.5081228472591653,0.5666483702716488,0.2887979721629322,0.5369966987375995,0.5482860338135649,StandardScaler(),2.059494972229004
rbf,0.15,0.5512889788770675,scale,0,0.3452439569716438,0.4948601469195923,0.5697576385803841,0.2888360997171664,0.5370137072135527,0.553616209459904,MinMaxScaler(),2.4255449771881104
rbf,0.3,9.610779662375922,1.0,0,0.3188216034343214,0.5148226904421341,0.5582068874738799,0.2888002996964759,0.5370177230415076,0.5432479442141963,MinMaxScaler(),2.3826005458831787
rbf,0.3,0.4344412298729366,scale,0,0.3433313451445026,0.4963055966268035,0.5727206015433469,0.2887830323124508,0.5370215712038967,0.5444333925399644,MinMaxScaler(),2.1878437995910645
rbf,0.3,0.5512889788770675,0.1,0,0.324202764965869,0.5107607824626477,0.5629457195978741,0.2887726871955059,0.5370311257992375,0.549174659561871,StandardScaler(),2.137287139892578
rbf,0.35,15.475873545578892,1.0,0,0.3196333123700461,0.5142104916929978,0.5604277934086908,0.288743620717955,0.5370409361005403,0.5414706927175844,MinMaxScaler(),2.4654409885406494
rbf,0.35,5.968456995122311,1.0,0,0.3142801376607316,0.5182557352517141,0.5587991509946196,0.288745812755389,0.5370533262031615,0.5447286362739293,MinMaxScaler(),2.1412787437438965
rbf,0.35,1.8139306939110624,scale,0,0.3765564773726411,0.4712004831677836,0.5980461687809533,0.2887021467516046,0.5370646431008581,0.5408762581409118,MinMaxScaler(),2.2649738788604736
rbf,0.35,24.92021151378057,0.03162277660168379,0,0.3247282797010392,0.5103586686793692,0.5648711848232062,0.2887034564708793,0.537064790246296,0.5465074666140386,StandardScaler(),2.6539056301116943
rbf,0.3,5.968456995122311,1.0,0,0.3159068416876074,0.5170273701488005,0.5589470358852856,0.2887196375946969,0.5370828906211295,0.543840536806789,MinMaxScaler(),2.276911973953247
rbf,0.25,1.8139306939110624,0.1,0,0.3420600291616058,0.4972614899234825,0.5713875314674959,0.2886946207729314,0.537098326585188,0.5456185777251497,StandardScaler(),2.3526885509490967
rbf,0.25,1.1264816923358862,auto,0,0.3763619737404854,0.4713447240630719,0.5869372953584415,0.2886922462685835,0.5371071845126545,0.5435429248075785,StandardScaler(),2.330770492553711
rbf,0.25,1.1264816923358862,scale,0,0.3763619737404854,0.4713447240630719,0.5869372953584415,0.288692246268583,0.5371071845126548,0.5435429248075785,StandardScaler(),2.3497419357299805
rbf,0.25,2.3018073130224668,0.1,0,0.3457988372144622,0.4944364234966591,0.5746452111818616,0.2886694596201267,0.537115596777375,0.5465077297546214,StandardScaler(),2.368543863296509
rbf,0.3,4.703420341698635,1.0,0,0.3144804695956572,0.5181053766326726,0.5592432005528408,0.2886569748925985,0.5371307650042293,0.5420624958884284,MinMaxScaler(),2.219091415405273
rbf,0.3,0.4344412298729366,auto,0,0.3478956047774904,0.4928550604646491,0.5750899846981589,0.2886269418002143,0.5371338351748419,0.547395566081179,StandardScaler(),2.210115671157837
rbf,0.3,0.4344412298729366,scale,0,0.3478956047774907,0.4928550604646489,0.5750899846981589,0.2886269418002143,0.5371338351748419,0.547395566081179,StandardScaler(),2.186156272888184
rbf,0.3,31.622776601683796,1.0,0,0.3270614203656157,0.5085960759891032,0.5642784606018724,0.2886260874485807,0.537138524299432,0.5414717452799158,MinMaxScaler(),3.00894832611084
rbf,0.35,1.1264816923358862,0.1,0,0.3309196613193454,0.5056816080161985,0.5681293910525363,0.2886034326372906,0.5371394319079315,0.5485812775475298,StandardScaler(),2.109391689300537
rbf,0.3,19.6382800192977,1.0,0,0.3235041510632467,0.5112837999217592,0.5629459828553566,0.2886154092457667,0.5371456353096723,0.5420627590290112,MinMaxScaler(),2.641918659210205
rbf,0.15,0.8877197088985865,scale,0,0.3581760210475079,0.4850893958558441,0.5756816558895634,0.2886668551534991,0.5371500785553044,0.5462119597394909,MinMaxScaler(),2.448479413986206
rbf,0.35,9.610779662375922,0.03162277660168379,0,0.3182272266161607,0.5152727454289557,0.560279579446172,0.2885949900477317,0.5371616336738362,0.54650667719229,StandardScaler(),2.2729239463806152
rbf,0.25,7.5737391758950094,1.0,0,0.3166308655412708,0.5164812633846584,0.5577625746581766,0.2885906736748961,0.537169649310072,0.5420635484507598,MinMaxScaler(),2.468378782272339
rbf,0.35,4.703420341698635,1.0,0,0.3128808377513715,0.5193130228808558,0.557466475804992,0.288575163544033,0.5371833138412035,0.5417654101703836,MinMaxScaler(),2.091432809829712
rbf,0.35,24.92021151378057,1.0,0,0.3228104309937944,0.5118098982432407,0.5636863287098738,0.2885448648049381,0.5371876790907657,0.5417680415762121,MinMaxScaler(),2.6419382095336914
rbf,0.3,2.9209037170322487,1.0,0,0.311709624783637,0.5202007524579012,0.5556885005841026,0.2885421764262402,0.5372126713241411,0.5438392211038748,MinMaxScaler(),2.158231019973755
rbf,0.25,0.3423597957607582,auto,0,0.3429492167829204,0.496593444170865,0.5694622636852756,0.2884632002487853,0.5372729728743663,0.54798894809552,StandardScaler(),2.2709295749664307
rbf,0.25,0.3423597957607582,scale,0,0.3429492167829205,0.496593444170865,0.5694622636852756,0.2884632002487851,0.5372729728743665,0.54798894809552,StandardScaler(),2.2689363956451416
rbf,0.3,2.3018073130224668,0.1,0,0.3448460122511315,0.4951577340987579,0.5756823140332692,0.2884364376729317,0.5372736758186726,0.5462111703177422,StandardScaler(),2.274890899658203
rbf,0.2,1.1264816923358862,auto,0,0.3748512200256192,0.4724879872293886,0.585604751797555,0.288482458260536,0.5372746719318425,0.5426540359186895,StandardScaler(),2.413548231124878
rbf,0.2,1.1264816923358862,scale,0,0.3748512200256195,0.4724879872293884,0.585604751797555,0.2884824582605356,0.5372746719318428,0.5426540359186895,StandardScaler(),2.4218645095825195
rbf,0.25,5.968456995122311,1.0,0,0.3150863489040852,0.5176493512680757,0.5582067558451388,0.2883864622592821,0.5373256352120831,0.5408778369844089,MinMaxScaler(),2.468379259109497
rbf,0.35,1.4294613383568446,auto,0,0.3762686696377833,0.4714142756450514,0.5938986129621403,0.288319466687587,0.5373583027545047,0.5399886849549372,StandardScaler(),2.1891109943389893
rbf,0.35,1.4294613383568446,scale,0,0.3762686696377833,0.4714142756450514,0.5938986129621403,0.2883194666875858,0.5373583027545055,0.5399886849549372,StandardScaler(),2.225052118301392
rbf,0.3,24.92021151378057,1.0,0,0.3252623832546553,0.5099548479926516,0.564575020155651,0.2882939169767045,0.5373889669233254,0.5402855075323992,MinMaxScaler(),2.763635873794556
rbf,0.3,0.3423597957607582,0.31622776601683794,0,0.3666918924070868,0.4786512498303191,0.5850125540911858,0.288276869418468,0.5374000979793279,0.5456180514439839,StandardScaler(),2.2180709838867188
rbf,0.25,0.2697953640073,0.31622776601683794,0,0.3602289931066502,0.4835375176984697,0.5799767675271895,0.2882800350585979,0.5374037837240309,0.545618051443984,StandardScaler(),2.2789318561553955
rbf,0.35,0.4344412298729366,0.31622776601683794,0,0.3694281372018093,0.4765835867287872,0.5947870411504352,0.2882573927262247,0.5374105957289732,0.544432603118216,StandardScaler(),2.156237363815308
rbf,0.3,7.5737391758950094,0.03162277660168379,0,0.3179689617395316,0.5154688553228307,0.5598357931454333,0.2882633440330623,0.5374206899006607,0.5432482073547793,StandardScaler(),2.2858903408050537
rbf,0.35,1.1264816923358862,0.31622776601683794,0,0.4109750049386738,0.445186709518068,0.6195194234661138,0.2882410070844155,0.5374269251950916,0.5429498059338201,StandardScaler(),2.262979030609131
rbf,0.3,24.92021151378057,0.03162277660168379,0,0.3268743310011221,0.5087382561233529,0.5641306415255771,0.2882364441711424,0.5374283467470452,0.5447304782580092,StandardScaler(),2.744685649871826
rbf,0.35,7.5737391758950094,0.03162277660168379,0,0.3165789734526797,0.5165191187663692,0.5596873817398029,0.2882126987565336,0.5374544262030437,0.5459143477402802,StandardScaler(),2.175185441970825
rbf,0.25,9.610779662375922,1.0,0,0.3180335132625956,0.5154202347849308,0.5598360564029156,0.288196163417583,0.5374656007791979,0.5426542990592725,MinMaxScaler(),2.5013136863708496
rbf,0.35,31.622776601683796,0.03162277660168379,0,0.3262619703557331,0.5091990848795857,0.5657596788258717,0.288165692712534,0.53746855107908,0.54502624827314,StandardScaler(),2.857356309890747
