kernel,epsilon,C,gamma,degree,r2score_train,mse_train,acc_train,r2score_val,mse_val,acc_val,scaler,time
rbf,0.3,0.8877197088985865,0.31622776601683794,0,0.7275049010670963,0.2059448216262432,0.8467118811392468,0.3823321135464564,0.4663103033049838,0.6016001578843497,StandardScaler(),2.4554131031036377
rbf,0.15,1.4294613383568446,0.31622776601683794,0,0.8285605164827076,0.1295714654430145,0.8859595570692861,0.3822410068741966,0.4663550807703242,0.6030805868034997,StandardScaler(),3.097720146179199
rbf,0.15,0.699564215671263,0.31622776601683794,0,0.7189565461496192,0.2124070355869942,0.8000581140892113,0.3816681627081455,0.4668009175188874,0.5983408986250903,StandardScaler(),2.847352743148804
rbf,0.1,1.1264816923358862,0.31622776601683794,0,0.7987323401045376,0.1521165766064089,0.8523397995952416,0.3816326589029628,0.4668244826401581,0.6024893099138214,StandardScaler(),3.2124385833740234
rbf,0.2,0.699564215671263,0.31622776601683794,0,0.7129201676415607,0.2169688415966512,0.8056864274314296,0.3816255111755755,0.4668346734501677,0.5974520097362016,StandardScaler(),2.70477032661438
rbf,0.1,0.8877197088985865,0.31622776601683794,0,0.761440013526387,0.1803014724789483,0.8224219688368956,0.3816057220940492,0.4668438779622398,0.60248825735149,StandardScaler(),3.0977203845977783
rbf,0.35,1.8139306939110624,0.31622776601683794,0,0.7963739054123451,0.1538967944907124,0.9286135215624332,0.3812661530284155,0.4670615401831892,0.6084118150121703,StandardScaler(),2.474385976791382
rbf,0.35,1.1264816923358862,0.31622776601683794,0,0.7432493913504313,0.1940451056424148,0.8791467166855883,0.3813125552708444,0.467061593260984,0.6087096901519637,StandardScaler(),2.4195330142974854
rbf,0.25,0.699564215671263,0.31622776601683794,0,0.7035317744938498,0.2240632831666195,0.81190726755187,0.3806547225080761,0.4675723388549748,0.5953795145056247,StandardScaler(),2.5621466636657715
rbf,0.15,1.8139306939110624,0.31622776601683794,0,0.8577150813902864,0.1075371395741311,0.9093602514108956,0.3800813566211747,0.4679767149079122,0.6084112887310046,StandardScaler(),3.218397617340088
rbf,0.1,0.699564215671263,0.31622776601683794,0,0.7216280184399775,0.2103879028291721,0.7953188870789937,0.3799928785680502,0.4680676322164747,0.5971567660022367,StandardScaler(),2.9710347652435303
rbf,0.3,2.3018073130224668,0.31622776601683794,0,0.8386405676033158,0.1219528021616877,0.941795086957237,0.3791675288326923,0.4686326462275622,0.6098914545095717,StandardScaler(),2.726736068725586
rbf,0.1,1.4294613383568446,0.31622776601683794,0,0.8329471314606005,0.126257365582649,0.8800356055744772,0.3792184746092002,0.4686404746574397,0.6045604894414841,StandardScaler(),3.361990451812744
rbf,0.35,2.3018073130224668,0.1,0,0.5917770783463553,0.3085472417187415,0.7362262698060121,0.3792270585019631,0.4687460899559156,0.5844254983224788,StandardScaler(),2.4504218101501465
rbf,0.35,1.8139306939110624,0.1,0,0.5733793406441161,0.3224517131653715,0.7211191075571352,0.3791676780643367,0.468790689880093,0.5817598842181435,StandardScaler(),2.38562273979187
rbf,0.25,2.3018073130224668,0.31622776601683794,0,0.8570548504802206,0.1080365074334362,0.938536880727907,0.3787106175878488,0.4689837492723834,0.6084118150121703,StandardScaler(),2.890273332595825
rbf,0.35,2.3018073130224668,scale,0,0.5741302326406298,0.321885265833626,0.720971091037728,0.3787418577348209,0.4691130453757707,0.5814646404841787,StandardScaler(),2.4613943099975586
rbf,0.35,2.3018073130224668,auto,0,0.5741302326406296,0.3218852658336261,0.720971091037728,0.3787418577348209,0.4691130453757707,0.5814646404841787,StandardScaler(),2.4544389247894287
rbf,0.05,0.8877197088985865,0.31622776601683794,0,0.7612409837575869,0.1804519759759334,0.8187193839774914,0.3785747073553103,0.4691257742877641,0.5983406354845076,StandardScaler(),3.396949052810669
rbf,0.3,0.699564215671263,0.31622776601683794,0,0.6906104337337123,0.2338291692399738,0.8175353834509765,0.3784982286570498,0.4692050158166478,0.591232155779225,StandardScaler(),2.4375078678131104
rbf,0.35,0.8877197088985865,0.31622776601683794,0,0.7100467960408731,0.2191386737346762,0.8521915198183523,0.3783352923509355,0.4693286737797642,0.60248825735149,StandardScaler(),2.3227906227111816
rbf,0.3,2.3018073130224668,0.1,0,0.5997980073476775,0.3024845647138258,0.7332633726574197,0.3784399253783974,0.4693313911739583,0.581760673639892,StandardScaler(),2.6289491653442383
rbf,0.3,2.9209037170322487,0.1,0,0.6189418146508067,0.2880153830047636,0.7494063214702931,0.3784021406183789,0.4693552301390658,0.582057759357937,StandardScaler(),2.753661870956421
rbf,0.35,2.3018073130224668,0.31622776601683794,0,0.8166070361571623,0.1386052685794214,0.9454974743735294,0.3780679918491373,0.4694577215422999,0.6095956844944412,StandardScaler(),2.5341968536376958
rbf,0.35,2.9209037170322487,scale,0,0.5917233397397377,0.3085884920122986,0.7385959162183063,0.3782014278339742,0.4695195334488056,0.5820561805144399,StandardScaler(),2.607008457183838
rbf,0.35,2.9209037170322487,auto,0,0.5917233397397378,0.3085884920122984,0.7385959162183063,0.3782014278339723,0.4695195334488071,0.5820561805144399,StandardScaler(),2.558138847351074
rbf,0.2,2.3018073130224668,0.31622776601683794,0,0.8716671644828073,0.0969938068483734,0.9337973246458364,0.3780092967210919,0.469521345982548,0.6063372146569305,StandardScaler(),3.117666721343994
rbf,0.35,1.8139306939110624,scale,0,0.5566853425709172,0.3350686097450278,0.7069014923408526,0.3781638812673117,0.4695487859606864,0.5808712584698376,StandardScaler(),2.354729175567627
rbf,0.35,1.8139306939110624,auto,0,0.5566853425709174,0.3350686097450275,0.7069014923408526,0.3781638812673114,0.4695487859606868,0.5808712584698376,StandardScaler(),2.368771553039551
rbf,0.35,1.4294613383568446,0.1,0,0.5551810164554192,0.3362042972439196,0.7064573111538905,0.3781341173256167,0.4695697694655405,0.5799826327215315,StandardScaler(),2.335780620574951
rbf,0.05,1.1264816923358862,0.31622776601683794,0,0.7988576914231788,0.1520222544866943,0.8492298731428006,0.3779067153304141,0.4696320929197319,0.598339846062759,StandardScaler(),3.504632472991944
rbf,0.25,1.8139306939110624,0.1,0,0.5856621382667382,0.3131669386889467,0.7171205554732877,0.3779587588751023,0.4696638564160624,0.5832421551213736,StandardScaler(),2.6678974628448486
rbf,0.35,2.9209037170322487,0.1,0,0.6103827881287356,0.2944837461408656,0.7581450219655461,0.3776607360040735,0.4699237953885118,0.58501888033682,StandardScaler(),2.5681653022766118
rbf,0.25,2.3018073130224668,0.1,0,0.6051996547849904,0.2984021845036529,0.7289689849778699,0.3775830292331681,0.4699485805382797,0.5864982566936385,StandardScaler(),2.790541172027588
rbf,0.4,1.4294613383568446,0.31622776601683794,0,0.7503356572996728,0.1886926504103914,0.9111378317455616,0.3774278274685592,0.4699784506517804,0.6024887836326558,StandardScaler(),2.2459959983825684
rbf,0.3,1.8139306939110624,0.1,0,0.5806543211115179,0.3169527576421272,0.7165280286950656,0.3775636398116355,0.4699894897812287,0.5805757515952897,StandardScaler(),2.5292389392852783
rbf,0.25,1.4294613383568446,0.1,0,0.5666060215620693,0.3275672630755774,0.703939845665301,0.3774869804867108,0.4700196455094036,0.5799813170186172,StandardScaler(),2.6189701557159424
rbf,0.05,0.699564215671263,0.31622776601683794,0,0.7211079707662053,0.210781578325145,0.7886541948434441,0.3773999050407802,0.4700207967104442,0.5959723702388001,StandardScaler(),3.3420376777648926
rbf,0.15,0.5512889788770675,0.31622776601683794,0,0.6777366901532265,0.2435573987961832,0.7739922668114584,0.3772970650597337,0.4701028343069375,0.5959710545358858,StandardScaler(),2.795527935028076
rbf,0.3,3.706512910922157,0.1,0,0.6385318632092855,0.2732085652427327,0.7654019777218356,0.3771613615444074,0.4702903208868745,0.5847233734622722,StandardScaler(),2.8912596702575684
rbf,0.2,1.8139306939110624,0.1,0,0.5879842252413544,0.3114120726091005,0.7148995179097355,0.3770787635055017,0.4703197804431604,0.5847191632129465,StandardScaler(),2.840430974960327
rbf,0.25,2.9209037170322487,0.1,0,0.6250052730650282,0.2834325582200575,0.7428904355265972,0.3769979703325775,0.4703978320629194,0.5856104203670811,StandardScaler(),2.9660770893096924
rbf,0.3,2.9209037170322487,scale,0,0.5994369136493599,0.3027583030720651,0.732670648436086,0.3769981537240374,0.4704177891864765,0.5782074863495823,StandardScaler(),2.742669105529785
rbf,0.3,2.9209037170322487,auto,0,0.5994369136493588,0.3027583030720659,0.732670648436086,0.3769981537240364,0.4704177891864772,0.5782074863495823,StandardScaler(),2.7336928844451904
rbf,0.2,0.5512889788770675,0.31622776601683794,0,0.6724701217525636,0.2475388867114012,0.7805088767132303,0.3768474469999094,0.4704415511113531,0.5953781988027104,StandardScaler(),2.636951208114624
rbf,0.25,2.3018073130224668,scale,0,0.5858662400721157,0.31301341053917,0.7186017736972868,0.3769073592649969,0.4704573932450107,0.5823532662324847,StandardScaler(),2.7855539321899414
rbf,0.25,2.3018073130224668,auto,0,0.5858662400721154,0.3130134105391703,0.7186017736972868,0.3769073592649969,0.4704573932450107,0.5823532662324847,StandardScaler(),2.8074951171875
rbf,0.3,2.3018073130224668,auto,0,0.5811410460051806,0.3165856180996213,0.718749461144841,0.3768966773083285,0.4704929621097347,0.5811680810472994,StandardScaler(),2.650885820388794
rbf,0.3,2.3018073130224668,scale,0,0.5811410460051808,0.3165856180996212,0.718749461144841,0.3768966773083277,0.4704929621097353,0.5811680810472994,StandardScaler(),2.6220152378082275
rbf,0.25,1.1264816923358862,0.1,0,0.5477913820191743,0.341784719357822,0.6888330783026474,0.3767896894939017,0.4705455404071599,0.5805731201894613,StandardScaler(),2.564168930053711
rbf,0.4,1.8139306939110624,0.1,0,0.563513452096196,0.3299071341915352,0.7298578080523882,0.3768121455360858,0.4705761198325686,0.5870924281297283,StandardScaler(),2.23602294921875
rbf,0.4,2.3018073130224668,scale,0,0.564417336935456,0.3292256485483442,0.7304502690162398,0.3766810106848066,0.4706766908001465,0.5859080323662917,StandardScaler(),2.315809726715088
rbf,0.4,2.3018073130224668,auto,0,0.5644173369354564,0.3292256485483439,0.7304502690162398,0.3766810106848063,0.4706766908001469,0.5859080323662917,StandardScaler(),2.303819179534912
rbf,0.2,1.4294613383568446,0.1,0,0.5683624954868077,0.3262392231667734,0.7003850140678217,0.3765494396747577,0.4707157104250016,0.5811651865008881,StandardScaler(),2.734689474105835
rbf,0.35,1.4294613383568446,auto,0,0.5396294636590088,0.3479582460431951,0.6949049805024927,0.3765285554779925,0.4707786789545958,0.5767241628840207,StandardScaler(),2.305859327316284
rbf,0.35,1.4294613383568446,scale,0,0.5396294636590085,0.3479582460431953,0.6949049805024927,0.3765285554779923,0.4707786789545959,0.5767241628840207,StandardScaler(),2.304839611053467
rbf,0.2,2.3018073130224668,0.1,0,0.6080995652822919,0.2962098649868213,0.7265997334517992,0.3764483356738844,0.4707971174342463,0.5894593776725215,StandardScaler(),2.986017942428589
rbf,0.3,1.4294613383568446,0.1,0,0.5619833787165812,0.3310631445492231,0.705568817151225,0.3764845548724729,0.4708017090089362,0.5820564436550227,StandardScaler(),2.4573187828063965
rbf,0.25,1.8139306939110624,auto,0,0.5676538760942251,0.3267768263262042,0.7029026769995229,0.37643922293751,0.4708124845530134,0.5808707321886718,StandardScaler(),2.6918046474456787
rbf,0.25,1.8139306939110624,scale,0,0.5676538760942246,0.3267768263262046,0.7029026769995229,0.3764392229375099,0.4708124845530135,0.5808707321886718,StandardScaler(),2.63895034790039
rbf,0.4,1.8139306939110624,0.31622776601683794,0,0.7732255773737363,0.1713918692846194,0.9326120736462804,0.376293679663759,0.4708177278902239,0.6072271561081508,StandardScaler(),2.304868221282959
rbf,0.4,1.1264816923358862,0.31622776601683794,0,0.7223849547254265,0.2098151125351607,0.884034420915807,0.3763004204548679,0.4708473306480491,0.5995268732320241,StandardScaler(),2.1851589679718018
rbf,0.3,3.706512910922157,auto,0,0.6175789433673643,0.2890463229115167,0.747925234875035,0.37638002182304,0.4708798923568157,0.5790953226761397,StandardScaler(),2.848411321640014
rbf,0.3,3.706512910922157,scale,0,0.6175789433673646,0.2890463229115165,0.747925234875035,0.3763800218230398,0.470879892356816,0.5790953226761397,StandardScaler(),2.8922688961029053
rbf,0.25,2.9209037170322487,scale,0,0.6045685203618893,0.2988797954923191,0.7288207052009806,0.3761917250242212,0.4709994780733932,0.5826487731070324,StandardScaler(),2.8922696113586426
rbf,0.25,2.9209037170322487,auto,0,0.604568520361889,0.2988797954923193,0.7288207052009806,0.3761917250242199,0.4709994780733941,0.5826487731070324,StandardScaler(),2.9152069091796875
rbf,0.35,3.706512910922157,scale,0,0.6094244964641794,0.2952089708868855,0.7577009065929546,0.3762253161599482,0.4710032674494059,0.5862045918031709,StandardScaler(),2.691780805587769
rbf,0.35,3.706512910922157,auto,0,0.6094244964641794,0.2952089708868854,0.7577009065929546,0.376225316159948,0.471003267449406,0.5862045918031709,StandardScaler(),2.664900064468384
rbf,0.25,1.4294613383568446,auto,0,0.5498292544775996,0.3402460785432323,0.690018197673462,0.3760348101886702,0.4711182178256012,0.5784998355371357,StandardScaler(),2.593040227890014
rbf,0.25,1.4294613383568446,scale,0,0.5498292544775994,0.3402460785432324,0.690018197673462,0.3760348101886695,0.4711182178256017,0.5784998355371357,StandardScaler(),2.5760889053344727
rbf,0.1,0.5512889788770675,0.31622776601683794,0,0.679881076831253,0.241937466633893,0.7683642825410928,0.3759423354134261,0.4711259764415887,0.5968604697059404,StandardScaler(),2.927175045013428
rbf,0.4,1.8139306939110624,scale,0,0.547814901940319,0.3417728371438866,0.7172692959507708,0.3760621917542884,0.4711422950015702,0.5808712584698376,StandardScaler(),2.215078830718994
rbf,0.4,1.8139306939110624,auto,0,0.5478149019403187,0.3417728371438868,0.7172692959507708,0.3760621917542878,0.4711422950015707,0.5808712584698376,StandardScaler(),2.1931145191192627
rbf,0.15,2.3018073130224668,0.31622776601683794,0,0.8823290764534689,0.0889362229186346,0.930983233789098,0.3758345272696606,0.4711691148711598,0.607521610420367,StandardScaler(),3.3869471549987797
rbf,0.3,1.1264816923358862,0.1,0,0.5437600054067642,0.3448354918957186,0.6888326834164239,0.3759904595395961,0.4711696770173156,0.5790934806920598,StandardScaler(),2.3896350860595703
rbf,0.35,3.706512910922157,0.1,0,0.6294952744247895,0.2800380958335168,0.7738443819207923,0.3759841972602011,0.4711785370955864,0.5897593579369779,StandardScaler(),2.7725634574890137
rbf,0.2,2.3018073130224668,auto,0,0.5879340296255298,0.3114506819931908,0.7150473369860308,0.3758600628894937,0.4712430829759721,0.5844247089007303,StandardScaler(),2.9560980796813965
rbf,0.2,2.3018073130224668,scale,0,0.5879340296255293,0.3114506819931912,0.7150473369860308,0.3758600628894935,0.4712430829759723,0.5844247089007303,StandardScaler(),2.9650745391845703
rbf,0.3,1.8139306939110624,auto,0,0.5632308838229124,0.3301209514637115,0.7043839610378927,0.3758609237231069,0.4712751466338816,0.5805760147358726,StandardScaler(),2.5302648544311523
rbf,0.3,1.8139306939110624,scale,0,0.5632308838229119,0.3301209514637119,0.7043839610378927,0.3758609237231069,0.4712751466338817,0.5805760147358726,StandardScaler(),2.511287212371826
rbf,0.4,2.3018073130224668,0.1,0,0.5812252042992266,0.3165201199781498,0.7452610033400794,0.3758496146872689,0.4713030154051163,0.5867966581145977,StandardScaler(),2.359692096710205
rbf,0.2,1.8139306939110624,scale,0,0.5691579833866606,0.3256392275405304,0.6997926847327114,0.3757503201239816,0.4713196289159833,0.5808694164857575,StandardScaler(),2.8254482746124268
rbf,0.2,1.8139306939110624,auto,0,0.5691579833866609,0.3256392275405301,0.6997926847327114,0.3757503201239817,0.4713196289159833,0.5808694164857575,StandardScaler(),2.840407609939575
rbf,0.4,1.4294613383568446,0.1,0,0.5460302149015211,0.3431200879499508,0.7171211478026228,0.3757971262650297,0.4713404851046602,0.5844257614630616,StandardScaler(),2.163217544555664
rbf,0.25,0.5512889788770675,0.31622776601683794,0,0.6640622985037864,0.2538938283484745,0.7882098820277408,0.3756125437120742,0.4713782243019049,0.597748042891915,StandardScaler(),2.511286497116089
rbf,0.3,1.8139306939110624,scale,0,0.530061309940276,0.3551982846910235,0.6768374220511048,0.3757023889375819,0.4713912138480484,0.5841294651667653,MinMaxScaler(),2.452444314956665
rbf,0.25,3.706512910922157,0.1,0,0.6447907045835591,0.2684789907294885,0.757552231929842,0.3756721358092638,0.4714003085091336,0.5870921649891455,StandardScaler(),3.0687975883483887
rbf,0.3,1.4294613383568446,scale,0,0.5144093445893804,0.3670260550797286,0.6664696842555572,0.3756822188063529,0.4714045459339955,0.581167028484968,MinMaxScaler(),2.4285097122192383
rbf,0.35,1.1264816923358862,0.1,0,0.5370955331598836,0.3498729759812745,0.6928315645721245,0.375642312569276,0.4714415525734277,0.5752434708242878,StandardScaler(),2.279900312423706
rbf,0.3,1.4294613383568446,scale,0,0.5459931910728398,0.3431483606343519,0.6909064284186451,0.3756205180530969,0.471454393924631,0.5790937438326426,StandardScaler(),2.448423385620117
rbf,0.3,1.4294613383568446,auto,0,0.5459931910728405,0.3431483606343513,0.6909064284186451,0.3756205180530969,0.471454393924631,0.5790937438326426,StandardScaler(),2.414573907852173
rbf,0.1,1.8139306939110624,0.31622776601683794,0,0.8630747206778948,0.103486791406769,0.904472678809418,0.3754360995840338,0.4714890929383917,0.6069295441089402,StandardScaler(),3.414872169494629
rbf,0.2,1.1264816923358862,0.1,0,0.5490169194369187,0.3408582850908908,0.6858710367408722,0.3753851598258855,0.4715964906877254,0.5802762976119992,StandardScaler(),2.6939496994018555
rbf,0.05,1.4294613383568446,0.31622776601683794,0,0.8335023282371931,0.1258384265496359,0.876184411866331,0.3750584416388927,0.4717815460264254,0.603375041115716,StandardScaler(),3.55547308921814
rbf,0.25,3.706512910922157,scale,0,0.6233660736257954,0.2846722587035168,0.7430385178603748,0.3751534192090398,0.4717877720236674,0.5829453325439116,StandardScaler(),3.1086905002593994
rbf,0.25,3.706512910922157,auto,0,0.623366073625795,0.2846722587035172,0.7430385178603748,0.3751534192090397,0.4717877720236676,0.5829453325439116,StandardScaler(),3.0454280376434326
rbf,0.4,2.9209037170322487,auto,0,0.5813369634395026,0.316437553546666,0.7462974480477813,0.3751240374089447,0.4718523757934268,0.5873905664101047,StandardScaler(),2.348722457885742
rbf,0.4,2.9209037170322487,scale,0,0.5813369634395035,0.3164375535466653,0.7462974480477813,0.3751240374089441,0.4718523757934272,0.5873905664101047,StandardScaler(),2.37268328666687
rbf,0.3,2.3018073130224668,scale,0,0.5455938395498793,0.3434607464243315,0.6904620497885713,0.3750744143486211,0.471865413721181,0.582647720544701,MinMaxScaler(),2.534231662750244
rbf,0.2,1.4294613383568446,auto,0,0.5509690942302845,0.3393840958571818,0.6875002056699081,0.3749965022139745,0.4718903574391619,0.5784998355371357,StandardScaler(),2.7935330867767334
rbf,0.2,1.4294613383568446,scale,0,0.5509690942302844,0.3393840958571819,0.6875002056699081,0.374996502213974,0.4718903574391624,0.5784998355371357,StandardScaler(),2.772588968276977
rbf,0.3,2.9209037170322487,0.31622776601683794,0,0.8565097966979299,0.1084493364166292,0.956901985948632,0.3747679751622945,0.4719405314232731,0.6110758502730084,StandardScaler(),2.820483922958374
rbf,0.35,2.9209037170322487,scale,0,0.5549693586893678,0.3363758372054272,0.7110484558303306,0.3749802868717872,0.4719419660599824,0.5808717847510032,MinMaxScaler(),2.5043282508850098
rbf,0.3,2.9209037170322487,scale,0,0.5611701577492358,0.3316892728431451,0.7033465291146322,0.3748961960750738,0.4719935037633277,0.5770194066179858,MinMaxScaler(),2.687814235687256
rbf,0.25,1.1264816923358862,auto,0,0.532105588370674,0.3536395187617909,0.6757995952416209,0.3748118500821067,0.4720434685616495,0.5785003618183014,StandardScaler(),2.52923846244812
rbf,0.25,1.1264816923358862,scale,0,0.532105588370674,0.3536395187617909,0.6757995952416209,0.3748118500821069,0.4720434685616495,0.5785003618183014,StandardScaler(),2.538215160369873
rbf,0.3,1.1264816923358862,auto,0,0.5290931493495271,0.3559193029609945,0.6755036938315482,0.374700638728223,0.4721445115512727,0.5787985000986777,StandardScaler(),2.385646104812622
rbf,0.3,1.1264816923358862,scale,0,0.5290931493495274,0.3559193029609943,0.6755036938315482,0.3747006387282225,0.472144511551273,0.5787985000986777,StandardScaler(),2.3955962657928467
rbf,0.25,0.8877197088985865,0.1,0,0.5291874456184921,0.3558443082705331,0.6728379485660693,0.374525120370661,0.4722562062479565,0.5814630616406816,StandardScaler(),2.501314163208008
rbf,0.35,2.3018073130224668,scale,0,0.5394459414281125,0.3481074378118001,0.6969792520196784,0.3745543493921413,0.4722587907508704,0.5785019406617985,MinMaxScaler(),2.4125514030456543
rbf,0.25,1.4294613383568446,scale,0,0.5172757287086446,0.3648562727859435,0.6641004985438571,0.3745074261472678,0.4722707025163393,0.5808696796263404,MinMaxScaler(),2.5551977157592773
rbf,0.25,1.8139306939110624,scale,0,0.5329422405884329,0.3530185337807085,0.6760964180528819,0.3744780291758318,0.4722925590673306,0.582352739951319,MinMaxScaler(),2.63193678855896
rbf,0.3,4.703420341698635,auto,0,0.6364835631942113,0.2747576791994086,0.7643653355710219,0.374446780322039,0.4723381152740536,0.5844273403065587,StandardScaler(),2.978093147277832
rbf,0.3,4.703420341698635,scale,0,0.6364835631942111,0.2747576791994088,0.7643653355710219,0.3744467803220385,0.472338115274054,0.5844273403065587,StandardScaler(),3.0448317527771
rbf,0.3,1.1264816923358862,scale,0,0.4993721735106309,0.3783871658485385,0.6550664231534956,0.3743732235925723,0.4723845777232165,0.5790932175514768,MinMaxScaler(),2.366673231124878
rbf,0.2,2.9209037170322487,scale,0,0.6071939229261124,0.2968955433306291,0.7283768530858713,0.3743422874530163,0.4723887668112403,0.5882757713308334,StandardScaler(),3.067800998687744
rbf,0.2,2.9209037170322487,auto,0,0.6071939229261117,0.2968955433306297,0.7283768530858713,0.374342287453016,0.4723887668112405,0.5882757713308334,StandardScaler(),3.073755979537964
rbf,0.35,3.706512910922157,scale,0,0.5709482372132711,0.3242990854014053,0.7248223505602448,0.3743076646572663,0.4724494121215601,0.5808717847510032,MinMaxScaler(),2.651911497116089
rbf,0.3,0.8877197088985865,0.1,0,0.52560017432676,0.3585587985429903,0.6750592493871036,0.3742588653336855,0.4724736880414196,0.5787977106769292,StandardScaler(),2.35270619392395
rbf,0.15,2.3018073130224668,0.1,0,0.6079488499083449,0.2963240931564683,0.7245261200783192,0.374113557537873,0.4725680716120635,0.5850157226498257,StandardScaler(),3.1585240364074707
rbf,0.25,2.9209037170322487,0.31622776601683794,0,0.8764283457760583,0.0933954959141424,0.953791598795597,0.3739462641506399,0.4725686435534157,0.6090036181830142,StandardScaler(),3.046830892562866
rbf,0.15,1.8139306939110624,0.1,0,0.5873399577505239,0.311897305898297,0.7103077809039604,0.3739926811711334,0.472654340663851,0.5864979935530558,StandardScaler(),3.126807928085327
rbf,0.35,0.699564215671263,0.31622776601683794,0,0.674374996012895,0.2460988727092035,0.8250888329466739,0.3738645310271251,0.4727106065188129,0.5933041247286363,StandardScaler(),2.321909189224243
rbf,0.35,1.8139306939110624,scale,0,0.5241581328004595,0.3596610696803617,0.6806877601724336,0.3739518682502981,0.4727113576973085,0.5785040457864614,MinMaxScaler(),2.3098020553588867
rbf,0.4,1.4294613383568446,scale,0,0.5310572684056392,0.3544362859539742,0.7011254257367097,0.3739737201478929,0.4727170174426658,0.580575488454707,StandardScaler(),2.1881744861602783
rbf,0.4,1.4294613383568446,auto,0,0.5310572684056392,0.3544362859539742,0.7011254257367097,0.3739737201478927,0.472717017442666,0.580575488454707,StandardScaler(),2.142296314239502
rbf,0.25,2.3018073130224668,scale,0,0.5489880564596504,0.3408926624110759,0.6886850617832403,0.3739023560713884,0.4727253789076902,0.5817596210775607,MinMaxScaler(),2.7456610202789307
rbf,0.25,1.1264816923358862,scale,0,0.5023562544025132,0.3761297848581987,0.6541774026358655,0.3738895624791378,0.4727416553531945,0.5790921649891455,MinMaxScaler(),2.497347831726074
rbf,0.35,4.703420341698635,auto,0,0.6277818481034686,0.2813342767412424,0.771918982509831,0.3738717686909605,0.4727713791647482,0.5859090849286231,StandardScaler(),2.818489789962769
rbf,0.35,4.703420341698635,scale,0,0.6277818481034694,0.2813342767412418,0.771918982509831,0.3738717686909596,0.4727713791647488,0.5859090849286231,StandardScaler(),2.8274426460266118
rbf,0.2,2.9209037170322487,0.1,0,0.6284932552140932,0.2807969840973685,0.7411134475212663,0.3738058727741005,0.4727959440991395,0.5885728570488783,StandardScaler(),3.131600856781006
rbf,0.3,3.706512910922157,scale,0,0.5773018298378171,0.3194979901157335,0.7177132138802508,0.3737525397007973,0.4728518813138189,0.5802781395960792,MinMaxScaler(),2.810487508773804
rbf,0.35,4.703420341698635,0.1,0,0.6486834993212915,0.2655358046856257,0.7889516757984105,0.3736902602943227,0.4729088097118941,0.5909442799815802,StandardScaler(),2.8663387298583984
